no_of_children,no_of_week_nights,arrival_date,avg_price_per_room,booking_status
0.0,1.0,7.0,79.0,0.0
0.0,1.0,24.0,168.3,1.0
0.0,2.0,17.0,129.0,0.0
0.0,2.0,21.0,115.0,1.0
0.0,1.0,10.0,88.0,0.0
0.0,3.0,12.0,110.0,1.0
0.0,1.0,27.0,108.0,0.0
2.0,1.0,18.0,168.3,0.0
0.0,1.0,28.0,60.0,1.0
0.0,3.0,10.0,72.25,0.0
0.0,2.0,13.0,95.0,1.0
0.0,2.0,21.0,90.0,0.0
0.0,3.0,3.0,100.0,1.0
0.0,2.0,14.0,109.0,0.0
0.0,1.0,21.0,124.0,0.0
0.0,4.0,30.0,132.6,0.0
0.0,3.0,15.0,89.25,1.0
0.0,1.0,28.0,164.0,0.0
0.0,2.0,25.0,130.0,1.0
1.0,5.0,1.0,128.0,0.0
0.0,2.0,2.0,65.0,0.0
0.0,0.0,10.0,120.0,1.0
0.0,1.0,6.0,109.0,1.0
0.0,2.0,15.0,100.87,0.0
0.0,5.0,8.0,81.86,1.0
0.0,2.0,15.0,112.2,1.0
0.0,3.0,7.0,113.72,0.0
0.0,2.0,2.0,85.0,0.0
0.0,1.0,3.0,94.5,1.0
0.0,1.0,27.0,65.0,0.0
1.0,3.0,9.0,217.1,0.0
0.0,2.0,4.0,117.9,0.0
0.0,1.0,10.0,65.0,0.0
0.0,1.0,29.0,90.0,0.0
0.0,1.0,26.0,121.5,1.0
0.0,2.0,4.0,72.0,0.0
0.0,1.0,30.0,115.0,1.0
1.0,1.0,17.0,77.5,0.0
0.0,1.0,27.0,76.5,0.0
0.0,3.0,24.0,82.0,0.0
0.0,5.0,6.0,111.0,1.0
0.0,3.0,12.0,75.0,1.0
1.0,1.0,24.0,146.5,0.0
0.0,3.0,17.0,126.9,0.0
0.0,2.0,16.0,79.2,1.0
0.0,2.0,11.0,154.0,0.0
0.0,1.0,25.0,91.6,0.0
0.0,3.0,3.0,99.0,1.0
0.0,3.0,9.0,129.2,1.0
0.0,1.0,23.0,80.75,0.0
0.0,1.0,6.0,104.0,0.0
0.0,1.0,16.0,78.3,0.0
0.0,2.0,24.0,89.46,1.0
0.0,2.0,20.0,100.0,1.0
0.0,3.0,9.0,162.0,1.0
0.0,2.0,14.0,124.04,0.0
0.0,1.0,23.0,94.5,1.0
0.0,2.0,3.0,137.4,0.0
0.0,1.0,16.0,90.95,0.0
0.0,1.0,29.0,89.0,1.0
0.0,4.0,31.0,106.2,1.0
0.0,4.0,6.0,168.5,0.0
0.0,1.0,11.0,95.0,0.0
0.0,3.0,17.0,96.3,0.0
0.0,3.0,1.0,100.8,1.0
0.0,2.0,18.0,93.6,0.0
0.0,3.0,20.0,146.33,1.0
0.0,2.0,7.0,160.0,0.0
0.0,1.0,14.0,79.0,0.0
0.0,2.0,11.0,250.0,1.0
0.0,4.0,25.0,92.65,0.0
0.0,2.0,18.0,124.2,0.0
0.0,2.0,30.0,121.0,0.0
0.0,0.0,20.0,123.0,0.0
0.0,1.0,25.0,72.25,0.0
0.0,3.0,4.0,151.2,0.0
0.0,0.0,24.0,95.0,1.0
0.0,2.0,4.0,87.0,0.0
0.0,3.0,13.0,95.0,0.0
0.0,3.0,19.0,116.56,0.0
0.0,1.0,3.0,109.0,0.0
0.0,2.0,31.0,125.0,0.0
0.0,0.0,28.0,85.0,0.0
0.0,2.0,4.0,89.0,1.0
0.0,3.0,17.0,88.83,0.0
0.0,1.0,18.0,94.5,1.0
0.0,2.0,19.0,122.0,1.0
0.0,3.0,7.0,75.0,0.0
0.0,3.0,19.0,80.0,1.0
0.0,1.0,5.0,125.55,1.0
0.0,1.0,5.0,93.6,0.0
0.0,1.0,9.0,86.62,1.0
0.0,1.0,15.0,139.5,0.0
0.0,4.0,30.0,61.0,0.0
0.0,4.0,26.0,129.0,1.0
0.0,3.0,25.0,98.64,0.0
0.0,3.0,3.0,108.9,1.0
0.0,3.0,19.0,78.0,1.0
0.0,1.0,10.0,73.8,0.0
0.0,3.0,8.0,87.7,0.0
0.0,3.0,12.0,105.3,0.0
0.0,1.0,20.0,117.9,1.0
2.0,3.0,20.0,201.0,1.0
0.0,1.0,6.0,104.0,0.0
0.0,0.0,25.0,91.48,0.0
0.0,5.0,23.0,112.8,0.0
2.0,2.0,27.0,183.9,0.0
0.0,5.0,5.0,102.85,1.0
0.0,2.0,2.0,65.0,0.0
0.0,2.0,30.0,121.0,0.0
0.0,2.0,20.0,65.0,0.0
0.0,1.0,7.0,104.49,0.0
0.0,3.0,28.0,146.53,0.0
2.0,3.0,26.0,189.43,0.0
0.0,3.0,15.0,65.0,1.0
0.0,1.0,2.0,133.0,1.0
0.0,2.0,2.0,83.04,0.0
0.0,3.0,31.0,100.0,1.0
0.0,2.0,18.0,96.3,1.0
0.0,3.0,3.0,100.0,1.0
0.0,1.0,20.0,63.75,1.0
0.0,2.0,5.0,104.0,0.0
0.0,1.0,5.0,156.0,0.0
0.0,2.0,22.0,65.0,0.0
0.0,1.0,19.0,126.0,0.0
1.0,4.0,19.0,91.96,0.0
0.0,5.0,27.0,69.29,0.0
0.0,1.0,14.0,67.7,0.0
0.0,4.0,17.0,60.0,0.0
0.0,1.0,27.0,167.0,1.0
0.0,2.0,2.0,117.5,0.0
2.0,3.0,27.0,101.55,1.0
1.0,4.0,1.0,82.28,0.0
0.0,0.0,11.0,62.0,0.0
0.0,3.0,13.0,95.0,0.0
0.0,1.0,28.0,123.5,1.0
0.0,1.0,1.0,106.2,1.0
0.0,3.0,18.0,80.75,0.0
2.0,2.0,8.0,196.0,1.0
0.0,3.0,8.0,76.0,0.0
0.0,2.0,3.0,89.89,0.0
0.0,2.0,19.0,110.0,1.0
0.0,1.0,29.0,140.0,0.0
0.0,2.0,21.0,115.0,1.0
0.0,2.0,23.0,132.33,0.0
0.0,1.0,27.0,135.9,1.0
0.0,2.0,22.0,95.85,1.0
0.0,2.0,20.0,65.0,0.0
0.0,2.0,8.0,58.0,0.0
0.0,4.0,30.0,110.8,0.0
0.0,2.0,28.0,128.7,1.0
0.0,2.0,16.0,85.5,0.0
0.0,3.0,1.0,123.3,0.0
0.0,2.0,14.0,87.0,0.0
1.0,2.0,16.0,120.49,0.0
0.0,2.0,12.0,110.0,1.0
0.0,3.0,24.0,74.61,0.0
0.0,2.0,2.0,99.2,0.0
0.0,2.0,2.0,100.0,0.0
0.0,1.0,29.0,75.0,0.0
0.0,1.0,23.0,82.66,0.0
0.0,1.0,5.0,95.0,0.0
0.0,1.0,8.0,94.5,1.0
0.0,4.0,18.0,54.9,0.0
0.0,2.0,25.0,79.2,0.0
0.0,3.0,27.0,177.3,1.0
0.0,1.0,25.0,98.1,1.0
2.0,5.0,20.0,101.77,0.0
0.0,2.0,21.0,115.0,1.0
0.0,3.0,24.0,109.0,0.0
0.0,3.0,29.0,123.2,0.0
0.0,2.0,8.0,99.45,1.0
0.0,1.0,6.0,191.0,0.0
0.0,2.0,2.0,93.6,0.0
0.0,1.0,4.0,72.1,0.0
0.0,3.0,29.0,87.3,0.0
0.0,2.0,23.0,72.25,0.0
0.0,2.0,29.0,89.0,0.0
0.0,3.0,29.0,104.55,1.0
0.0,4.0,27.0,121.05,1.0
0.0,0.0,25.0,64.0,0.0
0.0,1.0,25.0,149.0,0.0
0.0,1.0,17.0,128.0,1.0
0.0,1.0,29.0,90.0,1.0
0.0,3.0,15.0,156.5,1.0
0.0,1.0,29.0,90.0,1.0
0.0,1.0,22.0,129.0,0.0
0.0,0.0,18.0,125.1,1.0
0.0,1.0,2.0,119.0,0.0
0.0,3.0,31.0,104.85,0.0
0.0,2.0,7.0,89.0,0.0
0.0,1.0,14.0,82.33,0.0
0.0,3.0,19.0,113.9,1.0
2.0,5.0,1.0,77.88,1.0
0.0,2.0,14.0,109.0,0.0
0.0,1.0,1.0,97.02,0.0
0.0,0.0,29.0,72.75,0.0
0.0,3.0,29.0,70.0,0.0
0.0,1.0,11.0,90.0,0.0
0.0,5.0,3.0,137.2,0.0
0.0,2.0,22.0,85.0,1.0
0.0,2.0,19.0,156.0,0.0
0.0,2.0,10.0,118.8,1.0
0.0,2.0,22.0,87.01,0.0
0.0,1.0,30.0,90.0,0.0
2.0,3.0,14.0,6.0,0.0
2.0,4.0,9.0,137.44,0.0
0.0,3.0,5.0,99.45,0.0
3.0,0.0,13.0,104.25,0.0
0.0,1.0,3.0,93.6,0.0
0.0,1.0,3.0,76.5,1.0
0.0,2.0,4.0,124.0,0.0
0.0,2.0,17.0,82.0,0.0
0.0,2.0,22.0,89.25,0.0
0.0,2.0,24.0,94.14,0.0
0.0,2.0,25.0,52.0,1.0
0.0,1.0,18.0,108.0,0.0
0.0,2.0,27.0,59.75,0.0
0.0,1.0,24.0,66.0,0.0
0.0,1.0,15.0,115.0,1.0
0.0,1.0,2.0,102.33,1.0
0.0,1.0,17.0,108.11,1.0
0.0,1.0,17.0,77.77,0.0
0.0,2.0,29.0,76.85,0.0
0.0,2.0,11.0,116.0,0.0
0.0,3.0,28.0,116.7,1.0
0.0,0.0,10.0,105.0,0.0
0.0,5.0,8.0,106.75,1.0
1.0,2.0,8.0,173.35,0.0
0.0,2.0,13.0,80.75,0.0
0.0,0.0,12.0,89.0,0.0
0.0,1.0,19.0,81.0,0.0
0.0,2.0,22.0,68.4,0.0
0.0,5.0,9.0,82.45,0.0
0.0,2.0,27.0,101.1,1.0
0.0,2.0,31.0,128.0,0.0
0.0,2.0,20.0,73.0,0.0
0.0,4.0,29.0,83.83,0.0
0.0,3.0,18.0,80.3,0.0
0.0,3.0,19.0,105.4,0.0
0.0,4.0,23.0,61.6,0.0
0.0,0.0,30.0,80.1,1.0
0.0,5.0,3.0,85.0,0.0
0.0,5.0,6.0,137.0,1.0
0.0,3.0,27.0,78.88,0.0
0.0,2.0,30.0,161.67,0.0
0.0,3.0,21.0,117.74,1.0
1.0,1.0,6.0,130.5,0.0
0.0,1.0,7.0,76.0,0.0
0.0,0.0,10.0,120.0,1.0
0.0,3.0,27.0,140.0,0.0
0.0,1.0,4.0,140.4,0.0
0.0,1.0,2.0,99.0,0.0
0.0,6.0,22.0,159.6,0.0
0.0,2.0,20.0,65.0,0.0
0.0,2.0,25.0,52.0,1.0
0.0,1.0,8.0,109.0,0.0
2.0,3.0,11.0,231.0,1.0
0.0,4.0,12.0,120.0,1.0
0.0,0.0,6.0,102.5,1.0
0.0,3.0,16.0,90.0,0.0
0.0,3.0,9.0,93.75,0.0
1.0,2.0,8.0,92.4,0.0
0.0,4.0,26.0,166.58,0.0
0.0,3.0,6.0,94.5,0.0
0.0,0.0,25.0,111.0,0.0
0.0,0.0,30.0,105.0,1.0
0.0,4.0,6.0,120.7,1.0
0.0,1.0,1.0,95.0,0.0
0.0,1.0,24.0,140.0,0.0
0.0,3.0,28.0,58.14,1.0
0.0,1.0,8.0,91.2,0.0
0.0,1.0,27.0,75.0,0.0
0.0,4.0,31.0,85.5,0.0
0.0,2.0,3.0,100.0,1.0
2.0,4.0,2.0,167.95,1.0
0.0,2.0,27.0,106.2,0.0
0.0,3.0,30.0,123.25,0.0
0.0,2.0,2.0,124.0,0.0
0.0,3.0,4.0,62.0,0.0
0.0,3.0,6.0,94.5,0.0
0.0,1.0,30.0,115.0,1.0
0.0,4.0,10.0,95.0,0.0
0.0,1.0,20.0,123.0,0.0
0.0,4.0,30.0,94.8,0.0
0.0,3.0,29.0,96.3,0.0
0.0,1.0,29.0,94.5,0.0
0.0,1.0,2.0,55.0,0.0
0.0,1.0,24.0,81.08,0.0
0.0,2.0,15.0,120.0,1.0
0.0,4.0,21.0,117.0,1.0
0.0,3.0,17.0,75.0,0.0
0.0,2.0,17.0,109.0,1.0
0.0,3.0,4.0,118.8,0.0
0.0,1.0,28.0,81.0,0.0
0.0,3.0,7.0,86.4,0.0
0.0,1.0,19.0,139.0,1.0
0.0,3.0,28.0,101.52,0.0
0.0,3.0,27.0,96.9,0.0
0.0,0.0,21.0,88.0,0.0
0.0,2.0,19.0,63.75,0.0
0.0,1.0,2.0,100.0,0.0
2.0,3.0,19.0,217.6,1.0
0.0,3.0,20.0,87.78,0.0
0.0,3.0,3.0,130.33,1.0
0.0,4.0,12.0,130.17,0.0
0.0,2.0,10.0,120.0,1.0
0.0,5.0,19.0,79.4,0.0
0.0,1.0,2.0,65.0,0.0
0.0,0.0,25.0,129.7,0.0
0.0,2.0,30.0,117.9,1.0
0.0,0.0,4.0,107.1,1.0
0.0,5.0,2.0,41.43,0.0
0.0,1.0,3.0,62.64,0.0
1.0,2.0,13.0,132.33,1.0
0.0,2.0,14.0,115.0,1.0
0.0,0.0,10.0,108.0,1.0
0.0,1.0,6.0,112.0,0.0
0.0,4.0,5.0,90.0,1.0
0.0,2.0,21.0,74.15,1.0
0.0,3.0,3.0,75.0,0.0
0.0,2.0,18.0,126.0,0.0
0.0,2.0,15.0,127.0,0.0
2.0,4.0,3.0,221.0,0.0
0.0,5.0,29.0,76.5,0.0
0.0,2.0,8.0,97.75,1.0
2.0,2.0,14.0,242.0,1.0
0.0,2.0,2.0,100.0,0.0
0.0,0.0,25.0,95.0,0.0
0.0,2.0,18.0,77.03,1.0
0.0,4.0,5.0,90.0,1.0
0.0,2.0,28.0,90.9,1.0
0.0,3.0,3.0,89.0,1.0
0.0,2.0,1.0,93.2,0.0
0.0,1.0,3.0,77.0,0.0
0.0,1.0,25.0,71.1,1.0
1.0,1.0,11.0,152.1,1.0
0.0,2.0,29.0,65.0,0.0
0.0,2.0,19.0,100.0,0.0
0.0,2.0,18.0,88.4,0.0
0.0,0.0,16.0,90.0,1.0
0.0,5.0,7.0,80.75,0.0
0.0,3.0,28.0,90.0,0.0
0.0,2.0,2.0,139.0,0.0
0.0,2.0,28.0,80.1,1.0
0.0,3.0,12.0,95.0,0.0
0.0,1.0,17.0,89.8,0.0
0.0,4.0,15.0,97.75,0.0
0.0,2.0,17.0,75.0,0.0
0.0,5.0,5.0,106.08,0.0
0.0,0.0,23.0,65.0,0.0
2.0,3.0,9.0,69.5,0.0
0.0,4.0,21.0,60.0,0.0
0.0,5.0,26.0,105.4,0.0
0.0,2.0,10.0,120.0,0.0
0.0,2.0,6.0,114.0,1.0
0.0,4.0,11.0,119.85,0.0
0.0,1.0,15.0,106.28,0.0
0.0,3.0,21.0,143.7,1.0
0.0,4.0,30.0,71.0,0.0
0.0,2.0,22.0,91.0,0.0
0.0,4.0,12.0,128.92,1.0
0.0,3.0,14.0,120.0,0.0
0.0,1.0,9.0,138.0,0.0
0.0,3.0,9.0,129.0,1.0
0.0,8.0,30.0,132.0,1.0
0.0,1.0,25.0,99.0,0.0
1.0,1.0,14.0,102.56,0.0
0.0,4.0,13.0,118.8,0.0
0.0,9.0,23.0,146.0,1.0
0.0,3.0,29.0,130.05,1.0
0.0,2.0,11.0,120.0,1.0
2.0,2.0,19.0,242.9,1.0
0.0,2.0,25.0,130.0,1.0
0.0,1.0,16.0,116.1,0.0
0.0,3.0,29.0,53.47,0.0
0.0,2.0,30.0,160.0,1.0
0.0,2.0,10.0,120.0,1.0
0.0,1.0,21.0,146.0,1.0
0.0,3.0,20.0,116.5,1.0
0.0,5.0,31.0,71.52,0.0
0.0,2.0,7.0,98.0,0.0
0.0,1.0,13.0,70.33,0.0
0.0,1.0,10.0,104.0,0.0
0.0,4.0,21.0,78.0,0.0
0.0,3.0,12.0,148.5,0.0
0.0,2.0,12.0,130.05,1.0
0.0,1.0,17.0,48.67,0.0
0.0,1.0,16.0,70.0,1.0
0.0,3.0,7.0,113.1,1.0
0.0,2.0,23.0,72.25,0.0
0.0,1.0,2.0,86.0,0.0
0.0,2.0,25.0,72.75,0.0
0.0,4.0,13.0,137.7,0.0
0.0,1.0,27.0,107.0,0.0
0.0,1.0,20.0,65.0,0.0
0.0,3.0,14.0,120.0,0.0
0.0,2.0,18.0,86.4,1.0
0.0,1.0,21.0,89.0,0.0
0.0,1.0,2.0,115.0,0.0
0.0,1.0,8.0,120.0,0.0
0.0,2.0,25.0,83.61,0.0
0.0,1.0,8.0,138.0,0.0
0.0,2.0,14.0,87.0,0.0
1.0,4.0,6.0,103.7,0.0
0.0,4.0,22.0,108.45,0.0
0.0,4.0,9.0,108.45,1.0
0.0,0.0,14.0,157.0,0.0
0.0,2.0,7.0,110.0,0.0
0.0,3.0,7.0,137.7,1.0
0.0,2.0,28.0,85.5,1.0
0.0,3.0,7.0,126.69,0.0
0.0,3.0,5.0,144.0,0.0
0.0,3.0,14.0,137.7,1.0
0.0,1.0,3.0,65.0,0.0
0.0,2.0,3.0,126.9,0.0
0.0,1.0,1.0,94.5,1.0
0.0,1.0,18.0,72.9,1.0
0.0,10.0,25.0,65.6,1.0
0.0,5.0,15.0,129.6,0.0
0.0,2.0,13.0,115.0,1.0
0.0,2.0,2.0,59.07,1.0
0.0,2.0,29.0,90.95,0.0
0.0,2.0,25.0,60.0,0.0
0.0,2.0,15.0,130.0,1.0
0.0,1.0,17.0,158.4,0.0
0.0,1.0,18.0,95.0,0.0
0.0,1.0,30.0,115.0,1.0
0.0,7.0,14.0,55.96,1.0
0.0,2.0,9.0,89.0,0.0
0.0,1.0,4.0,93.0,0.0
0.0,1.0,16.0,139.13,0.0
0.0,1.0,18.0,138.5,0.0
0.0,0.0,21.0,75.0,0.0
2.0,2.0,19.0,97.0,0.0
0.0,5.0,18.0,90.0,0.0
0.0,2.0,16.0,68.0,0.0
0.0,5.0,26.0,72.25,0.0
1.0,3.0,3.0,60.0,0.0
0.0,3.0,28.0,63.75,1.0
0.0,2.0,4.0,76.67,0.0
0.0,2.0,9.0,86.78,0.0
0.0,5.0,29.0,70.0,0.0
0.0,2.0,30.0,65.0,1.0
0.0,3.0,24.0,93.6,1.0
0.0,3.0,31.0,71.33,0.0
0.0,2.0,4.0,103.95,0.0
0.0,2.0,17.0,118.6,0.0
0.0,2.0,26.0,94.5,1.0
0.0,1.0,8.0,127.8,0.0
0.0,3.0,1.0,85.0,0.0
0.0,1.0,18.0,141.0,0.0
0.0,2.0,13.0,115.0,1.0
0.0,1.0,16.0,149.4,1.0
0.0,3.0,17.0,149.0,0.0
0.0,1.0,28.0,105.3,0.0
0.0,3.0,22.0,65.0,0.0
0.0,3.0,26.0,104.55,0.0
0.0,1.0,29.0,79.0,0.0
0.0,1.0,14.0,84.0,0.0
0.0,3.0,22.0,85.0,1.0
0.0,3.0,6.0,110.0,0.0
0.0,3.0,27.0,60.0,1.0
0.0,5.0,7.0,70.0,1.0
0.0,3.0,4.0,180.9,1.0
0.0,0.0,23.0,115.0,1.0
0.0,1.0,2.0,69.0,0.0
0.0,3.0,22.0,95.67,0.0
2.0,1.0,9.0,189.9,1.0
0.0,2.0,9.0,75.0,0.0
0.0,1.0,29.0,110.0,0.0
1.0,2.0,25.0,143.1,0.0
0.0,2.0,12.0,80.75,0.0
0.0,2.0,15.0,130.0,1.0
0.0,2.0,24.0,76.77,0.0
0.0,5.0,21.0,162.5,0.0
0.0,1.0,21.0,140.4,0.0
0.0,1.0,24.0,136.0,0.0
0.0,8.0,2.0,65.6,0.0
0.0,3.0,3.0,106.2,0.0
0.0,0.0,16.0,85.0,0.0
0.0,2.0,13.0,65.0,0.0
0.0,2.0,10.0,117.18,0.0
0.0,0.0,11.0,89.0,0.0
0.0,4.0,7.0,80.24,0.0
0.0,1.0,28.0,62.5,0.0
0.0,2.0,17.0,75.0,1.0
0.0,4.0,7.0,68.0,0.0
2.0,3.0,23.0,6.0,0.0
0.0,2.0,10.0,75.0,0.0
0.0,2.0,2.0,52.0,0.0
0.0,0.0,12.0,108.0,0.0
0.0,2.0,30.0,65.0,1.0
0.0,3.0,4.0,69.5,0.0
0.0,1.0,4.0,110.0,0.0
0.0,2.0,6.0,126.3,0.0
0.0,3.0,18.0,87.0,0.0
0.0,3.0,29.0,146.4,0.0
0.0,3.0,8.0,86.4,0.0
0.0,3.0,9.0,99.71,0.0
0.0,2.0,3.0,82.45,0.0
0.0,5.0,1.0,120.3,0.0
0.0,1.0,6.0,104.0,0.0
0.0,1.0,11.0,250.0,1.0
0.0,2.0,14.0,109.0,0.0
0.0,3.0,8.0,78.0,1.0
0.0,1.0,10.0,75.0,1.0
0.0,3.0,19.0,80.0,1.0
0.0,3.0,22.0,74.8,0.0
0.0,2.0,16.0,72.25,0.0
0.0,1.0,7.0,111.6,0.0
0.0,3.0,29.0,140.4,0.0
2.0,1.0,23.0,177.3,0.0
0.0,2.0,3.0,94.5,1.0
0.0,3.0,30.0,90.95,1.0
0.0,1.0,8.0,151.2,1.0
0.0,3.0,7.0,99.3,1.0
0.0,0.0,19.0,78.2,0.0
0.0,1.0,28.0,146.0,0.0
0.0,3.0,29.0,75.0,0.0
0.0,2.0,11.0,130.0,0.0
2.0,2.0,19.0,278.0,0.0
0.0,1.0,21.0,73.35,0.0
0.0,3.0,26.0,123.25,1.0
0.0,3.0,16.0,46.67,0.0
0.0,2.0,29.0,81.0,0.0
0.0,1.0,28.0,67.5,0.0
0.0,2.0,19.0,88.4,1.0
0.0,2.0,23.0,114.0,0.0
0.0,1.0,16.0,116.1,1.0
0.0,1.0,21.0,67.0,0.0
0.0,1.0,13.0,72.8,0.0
2.0,1.0,28.0,235.63,0.0
0.0,1.0,4.0,62.8,1.0
0.0,6.0,12.0,66.76,1.0
0.0,4.0,16.0,68.0,0.0
0.0,1.0,30.0,101.0,0.0
0.0,4.0,23.0,100.6,0.0
1.0,2.0,28.0,134.1,1.0
0.0,2.0,16.0,89.25,0.0
0.0,1.0,10.0,118.8,1.0
0.0,5.0,17.0,132.3,0.0
1.0,5.0,11.0,94.91,0.0
0.0,0.0,10.0,120.0,1.0
0.0,0.0,11.0,89.0,0.0
0.0,2.0,28.0,174.6,1.0
0.0,3.0,19.0,60.0,0.0
0.0,1.0,1.0,107.1,0.0
0.0,2.0,9.0,75.0,1.0
0.0,2.0,17.0,145.0,1.0
0.0,2.0,26.0,74.0,0.0
0.0,2.0,24.0,95.0,0.0
0.0,3.0,9.0,119.85,1.0
0.0,2.0,14.0,115.0,1.0
0.0,2.0,17.0,141.0,1.0
0.0,4.0,2.0,89.2,0.0
0.0,2.0,19.0,100.0,1.0
0.0,1.0,9.0,158.0,0.0
0.0,2.0,15.0,85.0,1.0
0.0,2.0,12.0,85.0,1.0
0.0,2.0,5.0,108.0,0.0
2.0,3.0,25.0,182.0,0.0
0.0,1.0,30.0,90.9,0.0
0.0,4.0,30.0,76.76,1.0
0.0,1.0,11.0,105.4,0.0
0.0,1.0,14.0,82.0,0.0
0.0,2.0,20.0,168.3,0.0
0.0,2.0,16.0,80.0,1.0
0.0,2.0,9.0,90.0,0.0
0.0,2.0,1.0,117.9,0.0
0.0,2.0,16.0,75.0,0.0
0.0,3.0,29.0,65.0,0.0
0.0,3.0,6.0,78.3,1.0
0.0,1.0,22.0,65.0,0.0
2.0,3.0,15.0,207.9,0.0
0.0,1.0,18.0,95.0,0.0
0.0,5.0,14.0,150.0,0.0
0.0,1.0,6.0,104.0,0.0
0.0,5.0,22.0,157.14,0.0
0.0,3.0,17.0,94.5,1.0
0.0,1.0,2.0,95.0,0.0
0.0,3.0,4.0,135.9,1.0
1.0,2.0,27.0,86.12,0.0
0.0,1.0,9.0,142.0,0.0
0.0,2.0,1.0,78.35,0.0
0.0,2.0,15.0,75.0,0.0
0.0,2.0,17.0,106.92,1.0
0.0,4.0,11.0,72.25,1.0
0.0,2.0,19.0,100.3,1.0
0.0,2.0,24.0,95.0,0.0
0.0,1.0,14.0,111.0,0.0
0.0,4.0,24.0,187.5,1.0
0.0,1.0,6.0,90.0,0.0
0.0,2.0,25.0,140.4,1.0
0.0,3.0,3.0,105.3,1.0
0.0,0.0,20.0,85.0,0.0
0.0,1.0,1.0,137.7,0.0
0.0,2.0,24.0,95.0,0.0
0.0,5.0,4.0,80.0,1.0
0.0,2.0,5.0,85.5,0.0
0.0,1.0,11.0,108.0,1.0
0.0,1.0,13.0,116.1,0.0
0.0,2.0,24.0,90.0,0.0
0.0,2.0,4.0,79.63,0.0
0.0,2.0,25.0,104.65,0.0
0.0,2.0,8.0,117.0,0.0
0.0,2.0,9.0,100.0,0.0
1.0,1.0,6.0,161.1,0.0
1.0,2.0,28.0,112.5,1.0
0.0,0.0,4.0,104.0,0.0
0.0,5.0,19.0,73.37,0.0
0.0,2.0,29.0,80.75,0.0
0.0,2.0,2.0,100.0,0.0
0.0,1.0,21.0,126.9,1.0
0.0,2.0,29.0,98.6,1.0
0.0,0.0,2.0,151.2,0.0
0.0,3.0,2.0,133.0,1.0
0.0,0.0,23.0,115.0,1.0
0.0,3.0,15.0,104.0,0.0
0.0,0.0,5.0,96.0,0.0
0.0,1.0,18.0,116.1,1.0
0.0,3.0,29.0,139.5,0.0
0.0,1.0,5.0,135.0,0.0
0.0,1.0,9.0,120.0,0.0
0.0,2.0,31.0,91.38,1.0
0.0,2.0,9.0,52.0,0.0
0.0,1.0,8.0,89.0,1.0
0.0,2.0,26.0,90.0,0.0
0.0,1.0,14.0,142.0,1.0
0.0,0.0,3.0,90.9,0.0
2.0,2.0,5.0,86.5,1.0
0.0,2.0,16.0,139.0,0.0
0.0,1.0,16.0,78.5,0.0
0.0,5.0,6.0,72.25,0.0
0.0,1.0,3.0,85.5,1.0
0.0,1.0,8.0,120.0,0.0
0.0,2.0,6.0,110.0,0.0
0.0,3.0,21.0,126.72,1.0
0.0,1.0,25.0,117.0,0.0
0.0,10.0,25.0,75.5,0.0
0.0,3.0,11.0,95.0,0.0
0.0,2.0,20.0,120.0,1.0
0.0,1.0,22.0,114.3,0.0
0.0,1.0,2.0,121.0,0.0
0.0,2.0,17.0,109.0,1.0
0.0,4.0,29.0,82.45,0.0
0.0,3.0,16.0,81.82,1.0
0.0,4.0,9.0,89.25,1.0
0.0,5.0,19.0,80.7,1.0
0.0,3.0,9.0,96.9,0.0
0.0,1.0,18.0,89.53,1.0
0.0,1.0,5.0,84.9,1.0
0.0,8.0,28.0,125.8,1.0
0.0,3.0,8.0,121.0,0.0
0.0,1.0,6.0,115.0,1.0
0.0,2.0,2.0,85.0,0.0
0.0,2.0,13.0,115.0,1.0
0.0,1.0,29.0,79.0,0.0
0.0,2.0,18.0,68.5,1.0
0.0,1.0,6.0,72.9,1.0
2.0,3.0,23.0,188.16,0.0
0.0,2.0,3.0,118.06,1.0
0.0,3.0,26.0,149.0,1.0
0.0,2.0,16.0,76.5,1.0
0.0,3.0,24.0,99.45,1.0
0.0,1.0,12.0,93.6,1.0
1.0,4.0,19.0,135.0,1.0
0.0,2.0,15.0,89.0,0.0
0.0,1.0,1.0,98.41,1.0
2.0,1.0,6.0,198.9,0.0
0.0,3.0,25.0,100.0,0.0
0.0,2.0,17.0,85.5,0.0
0.0,2.0,27.0,109.25,0.0
0.0,4.0,24.0,89.25,1.0
0.0,2.0,5.0,135.9,0.0
0.0,1.0,12.0,170.0,1.0
0.0,2.0,20.0,120.0,1.0
0.0,4.0,17.0,107.58,1.0
0.0,2.0,14.0,109.0,0.0
0.0,1.0,18.0,142.2,1.0
0.0,4.0,2.0,94.33,1.0
0.0,2.0,3.0,137.4,1.0
1.0,1.0,5.0,78.1,0.0
0.0,2.0,3.0,135.9,0.0
1.0,3.0,16.0,135.15,0.0
0.0,4.0,27.0,119.85,1.0
0.0,1.0,16.0,70.0,0.0
0.0,2.0,15.0,120.0,1.0
0.0,1.0,9.0,112.59,0.0
0.0,2.0,3.0,127.1,0.0
0.0,3.0,27.0,105.0,0.0
0.0,2.0,24.0,115.0,1.0
0.0,4.0,27.0,76.47,0.0
1.0,3.0,6.0,85.05,0.0
0.0,1.0,11.0,108.57,0.0
0.0,1.0,24.0,86.4,0.0
0.0,2.0,21.0,115.0,1.0
0.0,1.0,23.0,94.0,0.0
